direction,condition,model,seed,mae,rmse,max_error,mape_pct,r2,signed_bias,n_train,n_test,device,smoke,timestamp
cross_A_train_PAN_test_LG,C3_ocv_dischg,linear,2,0.07008816288732576,0.09326329605595103,0.5027554035186768,16.522236971879803,0.8496932444642809,0.031124638852431444,42051,44282,cpu,False,2026-06-10T15:26:21+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,linear,3,0.07008816288732576,0.09326329605595103,0.5027554035186768,16.522236971879803,0.8496932444642809,0.031124638852431444,42051,44282,cpu,False,2026-06-10T15:26:21+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,linear,4,0.07008816288732576,0.09326329605595103,0.5027554035186768,16.522236971879803,0.8496932444642809,0.031124638852431444,42051,44282,cpu,False,2026-06-10T15:26:21+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,mlp,0,0.08261308664128168,0.11177680066814645,0.5009948015213013,16.791896121376237,0.7840961781228662,0.060200050473213196,42051,44282,cuda,False,2026-06-10T15:26:36+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,mlp,1,0.059087630791878086,0.07970913892633488,0.3919515609741211,12.408762956146893,0.8902073631094622,0.03120819292962551,42051,44282,cuda,False,2026-06-10T15:26:41+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,mlp,2,0.07000292835028685,0.09348859675885382,0.4029427170753479,14.234494454471614,0.8489661605453115,0.035899680107831955,42051,44282,cuda,False,2026-06-10T15:26:46+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,mlp,3,0.07702525746220146,0.1064437976641976,0.47239625453948975,15.433285059101259,0.8042067560352325,0.0635809525847435,42051,44282,cuda,False,2026-06-10T15:26:57+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,mlp,4,0.06979679912453228,0.09948133356900626,0.44881027936935425,14.290358206043466,0.8289826481047123,0.04171864315867424,42051,44282,cuda,False,2026-06-10T15:27:01+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,lstm,0,0.07379768534744059,0.09747180943153831,0.32559436559677124,14.870237851961482,0.83582197124138,0.06182025372982025,42051,44282,cuda,False,2026-06-10T15:27:20+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,lstm,1,0.07525981141774292,0.09795657343889792,0.35948100686073303,15.78910652714618,0.8341848720810228,0.05420774966478348,42051,44282,cuda,False,2026-06-10T15:27:51+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,lstm,2,0.08141897972186085,0.10303376627701845,0.3424752354621887,16.642240294960278,0.8165506695886641,0.06192512810230255,42051,44282,cuda,False,2026-06-10T15:28:22+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,lstm,3,0.07919532026055584,0.10129784533206786,0.34659241884946823,16.45877107606786,0.8226801333826778,0.0589924231171608,42051,44282,cuda,False,2026-06-10T15:29:05+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,lstm,4,0.07482332645245675,0.09855189761257174,0.34302401542663574,15.455385798761027,0.8321632881591357,0.0594768188893795,42051,44282,cuda,False,2026-06-10T15:29:22+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,gru,0,0.05963716939688392,0.07737309612015315,0.2710026502609253,12.607859146622175,0.8965484667153177,0.04415253549814224,42051,44282,cuda,False,2026-06-10T15:30:00+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,gru,1,0.0625616126707624,0.08494698764496175,0.31282228231430054,12.678505714284258,0.8753038784124799,0.0477595292031765,42051,44282,cuda,False,2026-06-10T15:30:40+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,gru,2,0.0658901599154861,0.08358890923832948,0.28693926334381104,13.888631358815761,0.8792591311609484,0.0542987659573555,42051,44282,cuda,False,2026-06-10T15:31:19+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,gru,3,0.07999888101936653,0.10126385442518487,0.3200259208679199,16.79736774099825,0.8227991142320439,0.040825631469488144,42051,44282,cuda,False,2026-06-10T15:31:43+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,gru,4,0.07046936809926449,0.09393547511833295,0.3442162275314331,14.239982690427441,0.8475188168508977,0.05815088748931885,42051,44282,cuda,False,2026-06-10T15:31:59+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,patchtst,0,0.054050636508516665,0.0693297680584095,0.2954595386981964,11.996951264051626,0.9169391301338121,0.01130764652043581,42051,44282,cuda,False,2026-06-10T15:33:51+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,patchtst,1,0.05468170691789387,0.06903600571594884,0.2768644616007805,11.982847203302335,0.9176415257286284,0.01178973913192749,42051,44282,cuda,False,2026-06-10T15:35:43+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,patchtst,2,0.05735377974045693,0.07263705862952902,0.31157737970352173,11.723255163193457,0.9088254812822549,0.023551030084490776,42051,44282,cuda,False,2026-06-10T15:36:48+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,patchtst,3,0.05586858817091975,0.07129534880848053,0.3227376788854599,11.991368208775592,0.91216261930075,0.02079710364341736,42051,44282,cuda,False,2026-06-10T15:38:09+00:00
cross_A_train_PAN_test_LG,C3_ocv_dischg,patchtst,4,0.0649082235691455,0.08164611633331403,0.3196692019701004,13.235881605752752,0.8848064815883451,0.03065960668027401,42051,44282,cuda,False,2026-06-10T15:39:08+00:00
cross_A_train_PAN_test_LG,C4_coral,linear,0,0.08707066423553993,0.10111000228291596,0.32851308584213257,19.18491971027036,0.8233371546935634,0.05259199094685655,42051,44282,cpu,False,2026-06-10T15:39:09+00:00
cross_A_train_PAN_test_LG,C4_coral,linear,1,0.08707066423553993,0.10111000228291596,0.32851308584213257,19.18491971027036,0.8233371546935634,0.05259199094685655,42051,44282,cpu,False,2026-06-10T15:39:09+00:00
cross_A_train_PAN_test_LG,C4_coral,linear,2,0.08707066423553993,0.10111000228291596,0.32851308584213257,19.18491971027036,0.8233371546935634,0.05259199094685655,42051,44282,cpu,False,2026-06-10T15:39:10+00:00
cross_A_train_PAN_test_LG,C4_coral,linear,3,0.08707066423553993,0.10111000228291596,0.32851308584213257,19.18491971027036,0.8233371546935634,0.05259199094685655,42051,44282,cpu,False,2026-06-10T15:39:10+00:00
cross_A_train_PAN_test_LG,C4_coral,linear,4,0.08707066423553993,0.10111000228291596,0.32851308584213257,19.18491971027036,0.8233371546935634,0.05259199094685655,42051,44282,cpu,False,2026-06-10T15:39:10+00:00
cross_A_train_PAN_test_LG,C4_coral,mlp,0,0.07692570633791546,0.09213347295210157,0.2723655700683594,14.625704267475943,0.8533129195880027,0.05975625291466713,42051,44282,cuda,False,2026-06-10T15:39:16+00:00
cross_A_train_PAN_test_LG,C4_coral,mlp,1,0.08131545191083646,0.09726701813939297,0.27366751432418823,15.851892866733525,0.8365111327573708,0.0576864629983902,42051,44282,cuda,False,2026-06-10T15:39:24+00:00
cross_A_train_PAN_test_LG,C4_coral,mlp,2,0.08089003324519435,0.09558215477588884,0.24572622776031494,16.524862069018905,0.8421259994265995,0.052978068590164185,42051,44282,cuda,False,2026-06-10T15:39:33+00:00
cross_A_train_PAN_test_LG,C4_coral,mlp,3,0.07916439340189203,0.09301472007437357,0.2606198191642761,15.361066717930798,0.8504934061414732,0.05703210458159447,42051,44282,cuda,False,2026-06-10T15:39:39+00:00
cross_A_train_PAN_test_LG,C4_coral,mlp,4,0.07448257755900882,0.0882418885624538,0.2513374090194702,14.516503244457441,0.8654429153077053,0.05213835835456848,42051,44282,cuda,False,2026-06-10T15:39:45+00:00
cross_A_train_PAN_test_LG,C4_coral,lstm,0,0.07590744995497052,0.0919496307569107,0.2712506055831909,14.585345860792264,0.853897731359291,0.05756460130214691,42051,44282,cuda,False,2026-06-10T15:40:25+00:00
cross_A_train_PAN_test_LG,C4_coral,lstm,1,0.08174863887759727,0.09723436014574552,0.23245233297348022,16.574166404748475,0.8366208990924021,0.05522681400179863,42051,44282,cuda,False,2026-06-10T15:40:45+00:00
cross_A_train_PAN_test_LG,C4_coral,lstm,2,0.0823900950760885,0.09883849242534781,0.23736655712127686,15.740081097614162,0.8311857104025038,0.06412564963102341,42051,44282,cuda,False,2026-06-10T15:41:28+00:00
cross_A_train_PAN_test_LG,C4_coral,lstm,3,0.08377913379046754,0.09919946161268756,0.2439202070236206,16.628996018451954,0.8299504015801535,0.06104927510023117,42051,44282,cuda,False,2026-06-10T15:41:43+00:00
cross_A_train_PAN_test_LG,C4_coral,lstm,4,0.08179205304625742,0.09731170453887594,0.2264004945755005,16.431833584254957,0.836360878186585,0.05187935754656792,42051,44282,cuda,False,2026-06-10T15:42:00+00:00
cross_A_train_PAN_test_LG,C4_coral,gru,0,0.07830515605911999,0.09500683707160745,0.27137911319732666,15.110974409473988,0.8440207957442046,0.055087942630052567,42051,44282,cuda,False,2026-06-10T15:42:39+00:00
cross_A_train_PAN_test_LG,C4_coral,gru,1,0.07660852802818849,0.09219154246434419,0.24536699056625366,15.032211187178724,0.8531279546388055,0.04980598762631416,42051,44282,cuda,False,2026-06-10T15:43:18+00:00
cross_A_train_PAN_test_LG,C4_coral,gru,2,0.08257105885969743,0.09783230388207483,0.24307888746261597,16.46892545938678,0.8346053176172906,0.05283685773611069,42051,44282,cuda,False,2026-06-10T15:43:38+00:00
cross_A_train_PAN_test_LG,C4_coral,gru,3,0.08495475548296341,0.10016348006441825,0.2478698492050171,16.762857266064504,0.8266292648156242,0.05755021795630455,42051,44282,cuda,False,2026-06-10T15:43:51+00:00
cross_A_train_PAN_test_LG,C4_coral,gru,4,0.08515340615109165,0.1008875986599878,0.27731505036354065,16.61828948438586,0.8241134823347811,0.06310368329286575,42051,44282,cuda,False,2026-06-10T15:44:20+00:00
cross_A_train_PAN_test_LG,C4_coral,patchtst,0,0.11651641541165648,0.1418841513632093,0.4211936593055725,22.718399087958215,0.6521237704665094,0.0918010026216507,42051,44282,cuda,False,2026-06-10T15:45:33+00:00
cross_A_train_PAN_test_LG,C4_coral,patchtst,1,0.12379525742321489,0.1481791197848762,0.5335067510604858,24.443450830911754,0.6205705801718627,0.09478434175252914,42051,44282,cuda,False,2026-06-10T15:46:01+00:00
cross_A_train_PAN_test_LG,C4_coral,patchtst,2,0.12423130540299798,0.14922591924942938,0.4212793707847595,23.85448931431596,0.615190747167486,0.0999324694275856,42051,44282,cuda,False,2026-06-10T15:47:18+00:00
cross_A_train_PAN_test_LG,C4_coral,patchtst,3,0.1178763976670086,0.1426916035011652,0.4295211434364319,22.84577330740806,0.6481530285013397,0.09235658496618271,42051,44282,cuda,False,2026-06-10T15:48:16+00:00
cross_A_train_PAN_test_LG,C4_coral,patchtst,4,0.1207548838904741,0.1457300495325427,0.4871159791946411,23.997442344393743,0.6330091760739428,0.0906929075717926,42051,44282,cuda,False,2026-06-10T15:48:59+00:00
cross_B_train_LG_test_PAN,C1_baseline,linear,0,0.07366398148938093,0.09709585253768335,0.8504415452480316,15.362866614198742,0.8704613134172616,-0.03879595048160933,38165,52633,cpu,False,2026-06-10T15:49:00+00:00
cross_B_train_LG_test_PAN,C1_baseline,linear,1,0.07366398148938093,0.09709585253768335,0.8504415452480316,15.362866614198742,0.8704613134172616,-0.03879595048160933,38165,52633,cpu,False,2026-06-10T15:49:01+00:00
cross_B_train_LG_test_PAN,C1_baseline,linear,2,0.07366398148938093,0.09709585253768335,0.8504415452480316,15.362866614198742,0.8704613134172616,-0.03879595048160933,38165,52633,cpu,False,2026-06-10T15:49:01+00:00
cross_B_train_LG_test_PAN,C1_baseline,linear,3,0.07366398148938093,0.09709585253768335,0.8504415452480316,15.362866614198742,0.8704613134172616,-0.03879595048160933,38165,52633,cpu,False,2026-06-10T15:49:01+00:00
cross_B_train_LG_test_PAN,C1_baseline,linear,4,0.07366398148938093,0.09709585253768335,0.8504415452480316,15.362866614198742,0.8704613134172616,-0.03879595048160933,38165,52633,cpu,False,2026-06-10T15:49:01+00:00
cross_B_train_LG_test_PAN,C1_baseline,mlp,0,0.079433534117208,0.09347359217501063,0.32036852836608887,14.64207222805251,0.8799461764258654,-0.047229036688804626,38165,52633,cuda,False,2026-06-10T15:49:10+00:00
cross_B_train_LG_test_PAN,C1_baseline,mlp,1,0.08535651060062709,0.09974707166539877,0.3343260884284973,15.584879654827521,0.8632905802337985,-0.04312654584646225,38165,52633,cuda,False,2026-06-10T15:49:22+00:00
cross_B_train_LG_test_PAN,C1_baseline,mlp,2,0.08016925223421276,0.09450936846067268,0.32542872428894043,14.701436448858965,0.8772708142706567,-0.04661845043301582,38165,52633,cuda,False,2026-06-10T15:49:32+00:00
cross_B_train_LG_test_PAN,C1_baseline,mlp,3,0.08292357231534427,0.09779566113815016,0.3320907950401306,14.249749658353302,0.8685873101882771,-0.04378282278776169,38165,52633,cuda,False,2026-06-10T15:49:37+00:00
cross_B_train_LG_test_PAN,C1_baseline,mlp,4,0.07977072072932702,0.09353305921706037,0.31959930062294006,14.962375592473364,0.8797933735524573,-0.044911209493875504,38165,52633,cuda,False,2026-06-10T15:49:49+00:00
cross_B_train_LG_test_PAN,C1_baseline,lstm,0,0.07138962859113282,0.09260225222529311,0.4067794978618622,13.602859343959262,0.8821739741471292,-0.058077506721019745,38165,52633,cuda,False,2026-06-10T15:50:25+00:00
cross_B_train_LG_test_PAN,C1_baseline,lstm,1,0.06931248321213941,0.09214758345399217,0.4635007977485657,13.325783960230202,0.8833281641740529,-0.060189176350831985,38165,52633,cuda,False,2026-06-10T15:50:52+00:00
cross_B_train_LG_test_PAN,C1_baseline,lstm,2,0.06922924018279561,0.0902778960388916,0.3767199069261551,13.284405291639148,0.8880147074519301,-0.05866362899541855,38165,52633,cuda,False,2026-06-10T15:51:30+00:00
cross_B_train_LG_test_PAN,C1_baseline,lstm,3,0.07059228714399293,0.08952072172288728,0.4000190496444702,13.416198931474419,0.889885304967571,-0.05456314608454704,38165,52633,cuda,False,2026-06-10T15:51:53+00:00
cross_B_train_LG_test_PAN,C1_baseline,lstm,4,0.06992393416922107,0.09336160482834516,0.4572969079017639,13.456078652121208,0.8802336684362865,-0.06080971658229828,38165,52633,cuda,False,2026-06-10T15:52:25+00:00
cross_B_train_LG_test_PAN,C1_baseline,gru,0,0.0772798266582797,0.09187861251615956,0.31555265188217163,14.200316786562443,0.884008280400841,-0.049142174422740936,38165,52633,cuda,False,2026-06-10T15:52:46+00:00
cross_B_train_LG_test_PAN,C1_baseline,gru,1,0.069816648029658,0.08944279008180128,0.33201974630355835,13.522847469644553,0.8900769406800461,-0.05839281901717186,38165,52633,cuda,False,2026-06-10T15:53:21+00:00
cross_B_train_LG_test_PAN,C1_baseline,gru,2,0.0789220463976083,0.09386236495113527,0.3317597508430481,14.438383991188141,0.8789454505720599,-0.05078136920928955,38165,52633,cuda,False,2026-06-10T15:53:51+00:00
cross_B_train_LG_test_PAN,C1_baseline,gru,3,0.07032899797846622,0.08926581244916214,0.3283776640892029,13.457185894782317,0.8905115129102021,-0.0581989549100399,38165,52633,cuda,False,2026-06-10T15:54:26+00:00
cross_B_train_LG_test_PAN,C1_baseline,gru,4,0.07151627924707406,0.09039512533772769,0.3498591482639313,14.068290760956184,0.8877236842562433,-0.059536125510931015,38165,52633,cuda,False,2026-06-10T15:55:00+00:00
cross_B_train_LG_test_PAN,C1_baseline,patchtst,0,0.06880554545412335,0.0839027093879567,0.36156582832336426,12.374554905795067,0.9032724692629581,-0.030567143112421036,38165,52633,cuda,False,2026-06-10T15:56:11+00:00
cross_B_train_LG_test_PAN,C1_baseline,patchtst,1,0.07005046450631196,0.08443601296807401,0.3750650882720947,12.860820023404962,0.9020389195502901,-0.031168116256594658,38165,52633,cuda,False,2026-06-10T15:57:27+00:00
cross_B_train_LG_test_PAN,C1_baseline,patchtst,2,0.07014571698635,0.08394720655706196,0.3792111873626709,12.65496494827978,0.9031698446243124,-0.023085590451955795,38165,52633,cuda,False,2026-06-10T15:58:40+00:00
