direction,condition,model,seed,mae,rmse,max_error,mape_pct,r2,signed_bias,n_train,n_test,device,smoke,timestamp
cross_B_train_LG_test_PAN,C4_coral,bilstm,1,0.07030582561452808,0.08687377210734713,0.25917431712150574,13.586483643175695,0.8963007801562815,-0.05158952623605728,38165,52633,cuda,False,2026-06-11T17:04:04+00:00
cross_B_train_LG_test_PAN,C4_coral,bilstm,2,0.07101281697950695,0.08692662718795041,0.23984110355377197,13.44539411873655,0.8961745579869466,-0.05271422117948532,38165,52633,cuda,False,2026-06-11T17:05:01+00:00
cross_B_train_LG_test_PAN,C4_coral,bilstm,3,0.06927948395253573,0.08556256863827262,0.3722379505634308,13.41759342661342,0.899407463710239,-0.049681175500154495,38165,52633,cuda,False,2026-06-11T17:05:49+00:00
cross_B_train_LG_test_PAN,C4_coral,bilstm,4,0.0684161747745984,0.08505887442796958,0.2580825090408325,13.485262510181558,0.9005883244948913,-0.048464931547641754,38165,52633,cuda,False,2026-06-11T17:06:27+00:00
cross_B_train_LG_test_PAN,C4_coral,cnn_bilstm_attn,0,0.07924818214658791,0.09765874009285112,0.2589585781097412,14.957109745208175,0.8689550272582647,-0.06094706058502197,38165,52633,cuda,False,2026-06-11T17:07:18+00:00
cross_B_train_LG_test_PAN,C4_coral,cnn_bilstm_attn,1,0.07720763351143775,0.09485235449985048,0.2673504948616028,14.963218765883358,0.8763783994583311,-0.05674784630537033,38165,52633,cuda,False,2026-06-11T17:08:08+00:00
cross_B_train_LG_test_PAN,C4_coral,cnn_bilstm_attn,2,0.07856748968367339,0.09793491628102041,0.2801741361618042,14.800237612752337,0.8682127961933759,-0.06032354757189751,38165,52633,cuda,False,2026-06-11T17:08:59+00:00
cross_B_train_LG_test_PAN,C4_coral,cnn_bilstm_attn,3,0.07800606639042473,0.09544620176713282,0.27217280864715576,14.81647833592965,0.8748256249725191,-0.05784653499722481,38165,52633,cuda,False,2026-06-11T17:09:38+00:00
cross_B_train_LG_test_PAN,C4_coral,cnn_bilstm_attn,4,0.07718507053684681,0.09463883550513533,0.2713807225227356,14.601661422653454,0.8769343340142273,-0.05758277326822281,38165,52633,cuda,False,2026-06-11T17:10:10+00:00
cross_B_train_LG_test_PAN,C4_coral,tcn,0,0.07521754008210406,0.09345052164525715,0.29873067140579224,14.853713370229046,0.8800054308836055,-0.05227865278720856,38165,52633,cuda,False,2026-06-11T17:11:02+00:00
cross_B_train_LG_test_PAN,C4_coral,tcn,1,0.07702088772635089,0.0947521641523412,0.3045383095741272,14.863237366337097,0.8766394188041073,-0.05324305593967438,38165,52633,cuda,False,2026-06-11T17:11:52+00:00
cross_B_train_LG_test_PAN,C4_coral,tcn,2,0.07927735996995346,0.09892228168404542,0.39966440200805664,14.979501585220317,0.8655420824863588,-0.06150520220398903,38165,52633,cuda,False,2026-06-11T17:12:45+00:00
cross_B_train_LG_test_PAN,C4_coral,tcn,3,0.07377026651668342,0.09217488164977572,0.3086875081062317,14.65452300175044,0.8832590272036374,-0.04924344643950462,38165,52633,cuda,False,2026-06-11T17:13:39+00:00
cross_B_train_LG_test_PAN,C4_coral,tcn,4,0.0783229481430348,0.09630986036413519,0.3410663902759552,15.240626250708136,0.8725500595102716,-0.05347311124205589,38165,52633,cuda,False,2026-06-11T17:14:33+00:00
cross_B_train_LG_test_PAN,C4_coral,transformer,0,0.07535229462947556,0.0909045581573451,0.2553013563156128,14.060458258507325,0.8864546244275537,-0.05831623077392578,38165,52633,cuda,False,2026-06-11T17:16:00+00:00
cross_B_train_LG_test_PAN,C4_coral,transformer,1,0.06921866158479963,0.08443027644244644,0.2330368161201477,13.360394504315092,0.9020522299172601,-0.05145925283432007,38165,52633,cuda,False,2026-06-11T17:17:50+00:00
cross_B_train_LG_test_PAN,C4_coral,transformer,2,0.0732443843573321,0.08850908981512721,0.25877252221107483,13.639855979369623,0.8923599526775204,-0.0557822622358799,38165,52633,cuda,False,2026-06-11T17:19:21+00:00
cross_B_train_LG_test_PAN,C4_coral,transformer,3,0.0751028612050509,0.09009632282546208,0.2601044774055481,13.999249315832563,0.888464719740838,-0.060218196362257004,38165,52633,cuda,False,2026-06-11T17:21:07+00:00
cross_B_train_LG_test_PAN,C4_coral,transformer,4,0.07451544362669661,0.08973494880818157,0.24921345710754395,13.683714412911296,0.889357655611447,-0.058947060257196426,38165,52633,cuda,False,2026-06-11T17:22:27+00:00
